canonical_ref,chapter,verse,speaker,devanagari,iast,english_telang,review_status,checksum
"gita.17.20","17","20","Krishna","दातव्यमिति यद्दानं दीयतेऽनुपकारिणे।
देशे काले च पात्रे च तद्दानं सात्त्विकं स्मृतम् ॥","dātavyamiti yaddānaṃ dīyate.anupakāriṇe
deśe kāle ca pātre ca taddānaṃ sāttvikaṃ smṛtam","or for the destruction of another. That gift is said (to be) good which is given because it ought to be given to one who (can) do no service (in return) at a (proper) place and time an d to a (proper) person. But that gift which is given with much difficulty","machine-aligned; two human reviews pending","52bf4044e848cb83d4e297727c733d37a09f43dd9d8dcf7b5d26305f6997d418"
"gita.17.21","17","21","Krishna","यत्तु प्रत्युपकारार्थं फलमुद्दिश्य वा पुनः।
दीयते च परिक्लिष्टं तद्दानं राजसं स्मृतम् ॥","yattu pratyupakārārthaṃ phalamuddiśya vā punaḥ
dīyate ca parikliṣṭaṃ taddānaṃ rājasaṃ smṛtam","for a return of services or even with an expectation of fruit is said to be passionate. And that gift is described as dark","machine-aligned; two human reviews pending","51675e1b83a82055698c626f6f0ca1686a13453734454d6b283933a583f59d08"
"gita.17.22","17","22","Krishna","अदेशकाले यद्दानमपात्रेभ्यश्च दीयते।
असत्कृतमवज्ञातं तत्तामसमुदाहृतम् ॥","adeśakāle yaddānamapātrebhyaśca dīyate
asatkṛtamavajñātaṃ tattāmasamudāhṛtam","which is given to unfit persons at an unfit place and time without respect","machine-aligned; two human reviews pending","3889409a4e118d69a1dfd830b369004ddd72044d9765a4b81c0efa814f5d2017"
"gita.17.23","17","23","Krishna","ॐतत्सदिति निर्देशो ब्रह्मणस्त्रिविधः स्मृतः।
ब्राह्मणास्तेन वेदाश्च यज्ञाश्च विहिताः पुरा ॥","OMtatsaditi nirdeśo brahmaṇastrividhaḥ smṛtaḥ
brāhmaṇāstena vedāśca yajñāśca vihitāḥ purā","and with contempt. Om, Tad, and Sat, this is said (to be) the threefold designation of the Brahman . By that, the Brāhmaṇas and the Vedas and sacrifices were created in olden times.","machine-aligned; two human reviews pending","679ca6f06de64f0ab3fca9936fd6537eb02324c07710ea04bc61976a5430579a"
"gita.17.24","17","24","Krishna","तस्मादोमित्युदाहृत्य यज्ञदानतपःक्रियाः।
प्रवर्तन्ते विधानोक्ताः सततं ब्रह्मवादिनाम् ॥","tasmādomityudāhṛtya yajñadānatapaḥkriyāḥ
pravartante vidhānoktāḥ satataṃ brahmavādinām","Hence, the performance by those who study the Brahman, of sacrifices, gifts, and penances, prescribed by the ordinances (of scripture), always commence after saying 'Om.'","machine-aligned; two human reviews pending","b6f7c14f41f47d8dc6a84cf5adc389404027580d47b9e55007ed9af35108d342"
"gita.17.25","17","25","Krishna","तदित्यनभिसन्धाय फलं यज्ञतपःक्रियाः।
दानक्रियाश्च विविधाः क्रियन्ते मोक्षकाङ्क्षिभिः ॥","tadityanabhisandhāya phalaṃ yajñatapaḥkriyāḥ
dānakriyāśca vividhāḥ kriyante mokṣakāṅkṣibhiḥ","Those who desire final emancipation perform the various acts of sacrifice and penance, and the various acts of gift, without expectation of fruit, after (saying) 'Tad.'","machine-aligned; two human reviews pending","a0400c5ea2989d7aaa7a5a680dcb55ab4db0ec5f664b1d2412f39a2f8993cc11"
"gita.17.26","17","26","Krishna","सद्भावे साधुभावे च सदित्येतत्प्रयुज्यते।
प्रशस्ते कर्मणि तथा सच्छब्दः पार्थ युज्यते ॥","sadbhāve sādhubhāve ca sadityetatprayujyate
praśaste karmaṇi tathā sacchabdaḥ pārtha yujyate","'Sat' is employed to express existence and goodness and likewise, O son of Pṛthā! the word 'Sat' is used to express an auspicious act.","machine-aligned; two human reviews pending","3f2d8246adc38fb1391c6705cd02f9ef552a12ce39b5cdaa8ce0cacc675647a1"
"gita.17.27","17","27","Krishna","यज्ञे तपसि दाने च स्थितिः सदिति चोच्यते।
कर्म चैव तदर्थीयं सदित्येवाभिधीयते ॥","yajñe tapasi dāne ca sthitiḥ saditi cocyate
karma caiva tadarthīyaṃ sadityevābhidhīyate","Constancy in (making) sacrifices. penances, and gifts, is called 'Sat;' and (all) action, too, of which that is the object, is also called 'Sat.' Whatever oblation is offered","machine-aligned; two human reviews pending","02e08a306ad3b38a60b3c7a2bf4c87f1cc12b3a003016604082aef5755d4feea"
"gita.17.28","17","28","Krishna","अश्रद्धया हुतं दत्तं तपस्तप्तं कृतं च यत्।
असदित्युच्यते पार्थ न च तत्प्रेत्य नो इह ॥","aśraddhayā hutaṃ dattaṃ tapastaptaṃ kṛtaṃ ca yat
asadityucyate pārtha na ca tatprepya no iha","whatever is given whatever penance is performed and whatever is done without faith that O son of Pṛthā! is called 'Asat,' and that is nought both after death and here.","machine-aligned; two human reviews pending","935d2e5e9da8164b84bf90ed1b64b0daa7ce0ee8be9e0edc668a8220e4c0878d"
"gita.18.1","18","1","Arjuna","अर्जुन उवाच।
संन्यासस्य महाबाहो तत्त्वमिच्छामि वेदितुम्।
त्यागस्य च हृषीकेश पृथक्केशिनिषूदन ॥","arjuna uvāca
saṃnyāsasya mahābāho tattvamicchāmi veditum
tyāgasya ca hṛṣīkeśa pṛthakkeśiniṣūdana","O you of mighty arms! O Hṛṣīkeśa! O destroyer of Keśin! I wish to know the truth about renunciation and abandonment distinctly.","machine-aligned; two human reviews pending","050b72bd979295c3a812a7860d2dbf1f096bde0081955edf591274d7aa9e0997"
"gita.18.2","18","2","Krishna","श्रीभगवानुवाच।
काम्यानां कर्मणां न्यासं संन्यासं कवयो विदुः।
सर्वकर्मफलत्यागं प्राहुस्त्यागं विचक्षणाः ॥","śrībhagavānuvāca
kāmyānāṃ karmaṇāṃ nyāsaṃ saṃnyāsaṃ kavayo viduḥ
sarvakarmaphalatyāgaṃ prāhustyāgaṃ vicakṣaṇāḥ","By renunciation the sages understand the rejection of actions done with desires. The wise call the abandonment of the fruit of all actions (by the name) abandonment.","machine-aligned; two human reviews pending","ef27b173cfd87483699e3b2ef2f84cbb30dbd02c813c37ce0705974cd3a4b51e"
"gita.18.3","18","3","Krishna","त्याज्यं दोषवदित्येके कर्म प्राहुर्मनीषिणः।
यज्ञदानतपःकर्म न त्याज्यमिति चापरे ॥","tyājyaṃ doṣavadityeke karma prāhurmanīṣiṇaḥ
yajñadānatapaḥkarma na tyājyamiti cāpare","Some wise men say, that action should be abandoned as being full of evil and others that the actions of sacrifice gift","machine-aligned; two human reviews pending","a15c16e8a0274d24fd8db5557e6d32705aac7543a79654a5d56765b8e9842232"
"gita.18.4","18","4","Krishna","निश्चयं शृणु मे तत्र त्यागे भरतसत्तम।
त्यागो हि पुरुषव्याघ्र त्रिविधः सम्प्रकीर्तितः ॥","niścayaṃ śṛṇu me tatra tyāge bharatasattama
tyāgo hi puruṣavyāghra trividhaḥ samprakīrtitaḥ","and penance should not be abandoned. As to that abandonment O best of the descendants of Bharata! listen to my decision for abandonment, O bravest of men! is described (to be) threefold.","machine-aligned; two human reviews pending","86d2e37dd53bb7516fcde9bb77ba2ec151c6895712a1e033f05bd3a06906240c"
"gita.18.5","18","5","Krishna","यज्ञदानतपःकर्म न त्याज्यं कार्यमेव तत्।
यज्ञो दानं तपश्चैव पावनानि मनीषिणाम् ॥","yajñadānatapaḥkarma na tyājyaṃ kāryameva tat
yajño dānaṃ tapaścaiva pāvanāni manīṣiṇām","The actions of sacrifice, gift, and penance should not be abandoned they must needs be performed","machine-aligned; two human reviews pending","5cddda1e89665bbd9c6c922e776f36a5c75188272357e5b48d53c264f23f6a52"
"gita.18.6","18","6","Krishna","एतान्यपि तु कर्माणि सङ्गं त्यक्त्वा फलानि च।
कर्तव्यानीति मे पार्थ निश्चितं मतमुत्तमम् ॥","etānyapi tu karmāṇi saṅgaṃ tyaktvā phalāni ca
kartavyānīti me pārtha niścitaṃ matamuttamam","for sacrifices, gifts, and penances are means of sanctification to the wise. But even these actions, O son of Pṛthā! should be performed, abandoning attachment and fruit such is my excellent and decided opinion.","machine-aligned; two human reviews pending","24383ad2579712fdf2bd89359a86d83939b93b9013ca525691c91b4fe27d24ea"
"gita.18.7","18","7","Krishna","नियतस्य तु संन्यासः कर्मणो नोपपद्यते।
मोहात्तस्य परित्यागस्तामसः परिकीर्तितः ॥","niyatasya tu saṃnyāsaḥ karmaṇo nopapadyate
mohāttasya parityāgastāmasaḥ parikīrtitaḥ","The renunciation of prescribed action is not proper. Its abandonment through delusion is described as of the quality of darkness. When a man abandons action merely as being troublesome","machine-aligned; two human reviews pending","562fce8374a86ad5c59d96dcf18674ce7835d75c562797c8caca734a8656eb0e"
"gita.18.8","18","8","Krishna","दुःखमित्येव यत्कर्म कायक्लेशभयात्त्यजेत्।
स कृत्वा राजसं त्यागं नैव त्यागफलं लभेत् ॥","duḥkhamityeva yatkarma kāyakleśabhayāttyajet
sa kṛtvā rājasaṃ tyāgaṃ naiva tyāgaphalaṃ labhet","through fear of bodily affliction","machine-aligned; two human reviews pending","916eac8b1a8bb904f30905c7d918b622e8d6230bd7598c75fe0c326c8cccd2ca"
"gita.18.9","18","9","Krishna","कार्यमित्येव यत्कर्म नियतं क्रियतेऽर्जुन।
सङ्गं त्यक्त्वा फलं चैव स त्यागः सात्त्विको मतः ॥","kāryamityeva yatkarma niyataṃ kriyate.arjuna
saṅgaṃ tyaktvā phalaṃ caiva sa tyāgaḥ sāttviko mataḥ","he does not obtain the fruit of abandonment by making (such) passionate abandonment. When prescribed action is performed O Arjuna ! abandoning attachment and fruit also merely because it ought to be performed that is deemed (to be) a good abandonment. He who is possessed of abandonment being full of goodness and talented and having","machine-aligned; two human reviews pending","70af420364f6e008a0fb7b2a252ae0f67f18b04c499ca682341550e8a5169c5e"
